known_count,unique_solution,puzzle_string,time_taken
29,False,--7--3---9--8---1--12--6-7-72---4-384-6----9-1----74-----7-1-4--7-----61691------,1.80
29,False,-----421--2431---6-9-2--3-7-4-93-1--9--1---8-----4-------4-----4--5-39----9-674--,1.81
29,False,-----4-----8----3-2--98----7498--2---2-7-6-8------2---8----93-2652-4---89----8-54,1.83
29,False,---78----8726--1-----24---8--8-37-1-----16--3---8----7---3-87-1-8----3--317----8-,1.84
29,False,---5---822--1----------7---8---52--6632----515---1823----7251-8-18--6--7---------,2.67
29,False,---6--84-6-4-92-----8-5-9--1---------4--68----8--796--2---8--51---9---688-6--1--7,2.71
29,False,----17-9594---5---5-74-2---7--2----9-------4--948-3---2--7-69-4----2---6-6----52-,2.89
29,False,---128------4--81212-769--5-6------9--2---5-6-8---6-4-8----2-6---6--1--82---8----,2.90
29,False,13725---4------1------1-8-2---1-7-8---8---7---298----66-----37--75-8-9---8-6---2-,2.93
29,False,2---3-6-93------7-8---96-3-1---7-9636-2--3----936-----9-62--3--------2----83-7---,2.95
29,False,56-----4-3---------8-----3-9-6-4--2845--3---6---6-539---5-16-8---4-59---6-----45-,2.98
29,False,1-2----8-87--1--39----8----298-4-1---4--9-8---1-8----3-84--2--1-51--8--29--------,2.99
29,False,2--3-87--3-8-7-4-----59-2--1-5-----9-471-----8---52-474-----3--5----49---7------4,2.99
29,False,--2-6--1-----89----4-----6---587---68---2------6-3------4-92-8726-74-----196--4-2,3.09
29,False,-83--512---72----------78---36--2-58-986--2----------98--529-----1-769----28-----,4.04
29,False,-48-----5---4--261--1-69-----285-94----6-------5-946-24---3----------4-----94-126,4.06
29,False,---1-8-92126395------7-23--89-6--2----2-3-1---7---15-9-----3--------9-----5---93-,4.06
29,False,-------8-97-3---1----4-5-9--985-7-----79---3---38--7-9--9-5-8--3--2-----782-9---3,4.12
29,False,642--87-5--94---2-1----------5-1-9-4-----9--1--1-------9---1-5-51--97-4---7--6-19,4.13
29,False,81-6-25--54-----2--6-145-3------1---1-6--3-----2---------21--8-62--8--45-3----91-,4.66
29,False,--2------7-4-9----86--34-9-3--9---24-9---6----26------2431--8--6-7---9----976-4--,4.67
29,False,----81----1-79--8-8-9-4--1-------8-5---1-----42-9----11-2--79----4-19-7-9--4--15-,4.67
29,False,--638-1-98-1-------7-----5---2-----1-5341-28-18--5--6--------1--381----5-14---7--,4.70
29,False,1-8---6--3----6-91---7148---32---1----9-4--3-7------4-2-----91--1---927----821---,4.70
29,False,8--6325--4-2195-3--59--82-6-------5-6-5-------2----------2-946-2--3----5------82-,4.71
29,False,6--8-47---4----92------1--8---93-2-4--1---8----314---6-3---9-8-1-4--7-------2314-,4.73
29,False,4------38--7-3-----31-4-7---4------718-7-43---7-8---417----1-63---4-38--3-8------,5.15
29,False,-5-7------4-8-63----9-1-7-57--1-------6--3-7----26--3953----9------21--3--137---2,5.16
29,False,----56------31-----569--183-31--9--6-4--3--1--8-----3-----43-----4698-7---3--5--4,5.17
29,False,9-1-4-----56---3---8-5--4-9-641----8--93---5--38---2----56--9-----8-21----2---8-3,5.22
29,False,---98--------64-8-9---2-61----8---91-12--38---9----3---465-91----9--6---3-5----69,5.23
29,False,---6--15---72-19---51-----79-------5---------5---4-2--2-34-95--1-5---492--45-2--1,5.25
29,False,-4-397-5--35--2-47-2---4--9----3----564---2----7---4-54-3---62-6----3------2----4,5.26
29,False,95---1----7---89-3-8-2-----8-9-4--7-4---------35---8-179---45-254--8---9--1---4--,5.31
29,False,82----74-----4--5---45-----3--86542----7---6--8----53-5----2---74--182---18-----4,5.35
29,False,8-521---9-7-8--3--61---97-8------------67--92-9---------7392-81--2------9-----257,5.36
29,False,241-5-7--------51---571-4-----6-19-45-4-2-----19---2-----8--69--265---------6---2,5.46
29,False,-279--4----8------95-------8--61----165---893---5---26-16-----25---26-8----49-6--,5.47
29,False,68-41---3-45---6--3---85-4--9-3----5---24-13---4----2645---1---82-5---------3----,5.51
29,False,-6--15-9-5--4-8--1-98-----4---1-64---1----25---4--21-8-4-5-1----5---4-----1--9--5,5.52
29,False,-3-----1------1-74---4---82-4--1-5-9----4---136-9-5-4--8-5---2--2------7-7526-1--,5.53
29,False,7------6---5----1--21-9---4----7----1---5--27-3-2165-----531---3---271-6-1--6-2--,5.56
29,False,31-265--494213-----6--9----2---84-----4---------3264------4--3-12-----46----1-8--,5.57
29,False,8-9-16--75-----1-4--34----8-5-----967---6--4-1----4---3-----4--4-1---73----143--5,5.58
29,False,-3--1------628-9-3-98----1-8-------1213-784--964--2-38-----98---29--------7------,5.60
29,False,---89---3--937-5-1-----1--7--5--8-3-6--9-7-1---751--2---3-5---8-------7-8-----352,5.62
29,False,8----2-47--2----53--3-4-628-----74--3--6---9---1------6------3--38-9--12---17--69,5.91
29,False,-4-73---2------3---3-628------3-5-483-4---25---524-6-7------8-3-8347-------8-----,6.26
29,False,3--2--81--8----24-----8--67---7----8--3-5---6--74-81---3---27-475--3---1-----7--3,6.74
29,False,7-2--39-8---------------4-7------6-48--39-1---14-76-9-----17-----78--241--9-6-78-,7.41
29,False,9----------5-----77--9---658-14---5----89-17---95--68---2-------9--54---567--9-18,7.79
29,False,-934--8---423---7---1-5----3---95--86-------2--8--------5-83-6---4--6----3-92458-,7.80
29,False,1-2--6--5--82-9371-----1--8---92--53-2-5------53-6-----------393-61--5--27-------,7.85
29,False,-----687-----84-5-5-6-72--4---7---86-6---82-54---6-9--6--8---4-8-5---76----6-----,7.93
29,False,-85-------67--592-93---8--5-9---------3----4-5---837--35-89---48-63--------65--8-,8.06
29,False,---94-8-----35-2-1--5---49-2-4----85-5----729-9-2---------97--2-32-6---7----2-9--,8.06
29,False,----2------2----8--5----9----8--42---25---4-6-----28175----9-4827---86-9---1-67-5,8.24
29,False,7-------3-68---7---247---9------94---7--54----5---8--7---86--7---7--29--14--97-28,8.64
29,False,--14-76--648--2--3927----4-47--6-2------4-----1-2-3479-6---4-8---4------7--------,8.65
29,False,58--6-----935-----7--3-96--2---57------9--8--8----6--24---9852-3284---7--------8-,8.66
29,False,---64-8--8-6-2--47---18-536---81425-----------4--3--6---43-------5--8--46-7---3--,8.67
29,False,---7--5689-6-853------6--7---8-2---7--2---6---9---6-43-6-----3-8-7---4963---4----,8.70
29,False,2-4-------6-2---8----76---4----8--1---13----24--1-6-9--9-6--74-6-38--2--8--4---31,8.89
29,False,-8-14--3--5-73---93-1--6-4-1324-----7--3-9-1----8--3---1-9-7--------3-8-8-3------,8.91
29,False,5-7-36--1-1--2--6-----1--2-29-3----44--5--13----274-------42-5----65-29---2------,9.40
29,False,2---7-9-69------4--4----27---2--3-8--69--54--8--2-------6----2--243-7---7-3-52-6-,9.46
29,False,---93-----6---18-47-16-------84--1-2----2-4-652-16-------38-----8----3-1-----6248,9.51
29,False,--63---5---9---6-33789---4--6---983---367-4--8--43-----3--9--1-9--2---------4--9-,9.55
29,False,--7--2--52----5--7-51-----3--5-------23------76--2--59-----3--23--5--6--5762-93-1,9.82
29,False,--9--1-23-----6----61439-------17--469--5--71-1--9-2--1-6---5---5--6--97-----5---,9.85
29,False,-58----7-----7954--94----8------27---6745-2---2-79---------79----9---4-8-4-92--3-,9.86
29,False,-821---3--3---9---9-17-3-----35--78----8-7--987--6---3-6----15--------7---8315---,10.02
29,False,---6387--18-2-7---------896-1--6-3---6----18-753-1--2-----2--58---9----72-------1,10.04
29,False,6-3--7------6---3---732----7649-------------3--1-64-97346--1------7--9-41-----326,10.86
29,False,98--4----5-----7433-41---82---87-------3-2---2----9-5714--8---9--3-24----27------,10.94
29,False,2-15-7-8--5--8-7--847-1--9--2-6-81--7----1-28--87--6--9----4-5-----7----1--------,10.97
29,False,1-7-82--9--9--1--------9--19--8-3-6-8-4----9-7-329---54----65---------7-2--14---6,11.22
29,False,------54--5--8-------3--6-------94----4615----69--4-3-1--96-354-9---1--6-4-2-3-1-,11.33
29,False,----87-393--9---75-----38---9--523-6------9-----3-9-----47--263--3---7----623---4,11.35
29,False,-91-5-8-4-5-4--------3192--1---83----8-54--21---7-1----36-------1--------7-135-4-,11.39
29,False,-94-21-------49-8235-------5----7---1-3---9---49---7-3---41-23-43-----9----89-6--,11.44
29,False,-45--9-23-7---346------------4---7---87-----4-6-457-8----7--935--39--6-----1--84-,11.48
29,False,9-----83-74------95------7-3---9----6753----1-9-5716-346-----1-8---3-76---7------,11.50
29,False,--2-1--79-1-2-7--3--------1-----19-2-7-629--42-----71---8--3---1--9-2-3--2--7-1--,11.52
29,False,3----8--6412--3----68-4----9---8---11----7--228----7-4-2--1-------8-4--7-43-9-1--,11.82
29,False,--5--4---83-----5----87--6-----4-58--416--3-9-8-5-1-4---8----3-3-------81-4368---,11.84
29,False,75--3--6---3-5-27----746---8-----7-3--5-7--4---7-9---5-------14-2-584--76-----5--,12.05
29,False,5-----8---7-63-5-------5-67-------7--8--713563--5--9---3--5-1-----36-7-575------9,12.15
29,False,2------49------8-297842-5---8-2----7-276---8-----87-26---1582-----7-2----1-------,12.16
29,False,-543-7-------69----1-5-4-----62--7-8-----5-2---26--14------2-57--3-568-9----7--6-,12.19
29,False,-69--2---3-2-58-4--8--------5------92-49--5---------2-92---715----52--988-531----,12.39
29,False,8-3---5-----8--924---7-5-38-3468--9--8--5----2--39-8-5-5-4----------84-37--------,12.44
29,False,-----7----7----2----4---3-----4--7-3---27-98--5-63-412-85743---2-7-----4-3---5-7-,12.91
29,False,-64-2----8--6--3---32-5---69--1-6--3-56--2----1-5---62-8-7--6-4---9------7-2---5-,12.92
29,False,-------6-3--9-------21-7--9-----1-9-12--38-767---9-3----1----23---3--481--32-96--,14.83
29,False,--7-861--6---1---9------6---41------76--5--1-5---6-----73-9-56-8--67--91----4-3-7,14.84
29,False,-5----6------251---67---3-5-1-2---5-67-----4-----568134-----5--7--5-84--5-61-----,14.98
29,False,----79-6-----16--96-94--817------172--6723--8-2---4-9----39--4--7-2----------7---,14.99
29,False,-9--7--8-4718---9---8----7-7-------2-------4----2475-9-4-72-6----61----7587--9---,15.58
29,False,3-5----1-1---3-6---6-1--37-2-3------5-9-76---6--39-7-----------43---7169------457,15.62
29,False,---3----83-----6-------67537-45-------3462--7-2---9-------9-8---3-2-89---79-43--5,15.65
29,False,9---86--43---9---1----4-9----591--36-3-65-8---9----71----3-1--7-7---5-9---3----6-,15.69
29,False,-7--------2---795-4--1--6-7-6--9---2-1-2--57-7-2-1--9--5----2--2-147--6------27--,15.70
29,False,1---6-8-----7--1--23----6-5312-----8--82---16----1-7-3-2------1--39--2--7-1-3-9--,15.91
29,False,-574-8--12-15----3-----1-----4----6--6----------15--2-628--431571-----464------7-,16.00
29,False,6---382--3-47----6-------5-4--8-3592-83-7---------683-8---4------536--------8--69,16.04
29,False,--5----9------365-6--4---1---152--6--5--------4-91-325-9--67--------91-6-6----479,16.17
29,False,--5---26-------97----216--8--3--1-8--7---81--1---34--2--6--57---87-----9-1--7-8-6,16.26
29,False,---9-----2---54-----9----52-5----8-4--2--8---8-43-6--5-8---95276-5--7-8-3--2--4--,16.51
29,False,--9--4---1--3-8---5--961------1--8-965---9173-1---------5---91---1-9---7794-1----,16.52
29,False,--8-5-4-1-1-----9-37-------846-15---5-1-7---473-48--59--------51-----6--65-8-----,16.54
29,False,---2-9--3-39--48--64---1592-8----1-------8-------2---7----427------9-21-3-2-8-64-,16.54
29,False,-4239-------85--2-8--4------6-583-9-3------6-5--6------541--23-2-19-4-------3-9--,16.59
29,False,7-15----8---1-2-5--58-------------71-15-----26----1-------5421-16--2--35--2-134--,16.70
29,False,---29----6--85--1--2-361-78--35---82--9---1-7--21----------2--11------2---5-1--93,16.72
29,False,-1-----5-6957--------549--1--93--1---879-4-65-------9--5--9----3--46-5-9-4---5---,16.79
29,False,---298---9--6-42--4-----9--69---24--------1--------529-4--5-392-----9-45-2--4-81-,17.30
29,False,85---4-9--9-27---34-3-95--728-1-7---7-----2-----4----1----2-1-8-6--41---3-2------,17.34
29,False,4---8-9--738---1--2----4-3------87-4------895-14----6---6---5-9-27--638-3----9---,17.35
29,False,-----6--4---31--9---1----56-----34--6-94--5---85----735---3-96-3-6------94---1-35,17.37
29,False,3-----15--65---2-4----7---6--6418972-------3--2975-6------8-4232--3--7-----------,17.40
29,False,--49-652----4-39---89---------83-6-98-----------16--85348-----------8-9-9-6---834,17.42
29,False,-821--64------6-2-----4------762----256-8-73-4--5--------7--4-5--4-------13-642-8,17.45
29,False,--43--76-1-65-7-4---3-6-5-------8-946---4--3-4---9-------6--8-3-4-85-9-6----1----,17.47
29,False,--896--4-493-1--7-1-6-4----8----761--1----8---6--81---6-5---4------5--89--7--8---,17.49
29,False,-9-5---7-5---7------63--2-5-75--4---64----3-88---6245--6--2----453-------27-5----,17.55
29,False,9--4------32--9-4--4178---2--3---71---9----282----4----9---1----2684--31--4--6---,17.68
29,False,3--7---98---------5-928--3--58-3-96---7-----36--8--17--7315-8--8-------9--5----2-,17.78
29,False,------4-7--6-27--5--2--4-96---6--7---7---564--6---1------7-3-64145------63--59---,17.79
29,False,-1-----4------49----47--2---2----5-44--2-7---8715----2-85--14-9----7--35----2--87,18.02
29,False,9--23-5------95------846-92-------8-----8-9------572---8-52-6-------8-255-2--98-7,18.06
29,False,--9-3---86-----93-4---8-2--------5-97--598--3--5-248--947--------3-----5-2-8---91,18.19
29,False,--896---1-5-78------75--4------18-4541----9---85-4-1-2--1432----------17--6------,18.27
29,False,---8--5-----273------5-6---2649--3----3-8--5--1-362-9---5-2----3----582-----38--5,18.28
29,False,1----279-47-1--5-69---7-18---5--13-9--78-------1--52--582--9-----9-----23--------,18.29
29,False,---3-8---87----2-3--34--6------3------12---4----78--6-7-8--2451-2--4-------8-3726,18.33
29,False,-47-9-------738--22531--7-8-2-----7-----2-6-----47--2---4-8--65---9---8---2--7-4-,18.37
29,False,--956----786---59--3-----86-9--8---3---95---8-63----2---8--5--9---6298------7--6-,18.44
29,False,-----3--------7-9-9-71-5--347----9-58----14-7325---8--7--3-9-----97--------4--579,18.46
29,False,-561---4-----345-64--6--73-97---6--2-65-----7----2865-------------861---78---2---,18.47
29,False,--35-4---8-2--35-445-198-------5--7--9-----58----81-----8------1-5849--7--9-1----,18.49
29,False,-6---------4-6----5--782-142--4------5---64---43---5764---53-67--569-------1----5,18.51
29,False,-14-5----------56-5---9--4---59-26---46----8--92----5-4--5-8---27--6---5-51-7-2--,20.16
29,False,736-1--------7-5-65-92---37-2----36-378--6-----583--7-------6---9-6----5-6--9----,20.18
29,False,-6-------5187----32-3569------98-7---9---7--57---2-81---9---3------5--8-185--3---,20.39
29,False,---79---5375-------69---7----8----9-5----9-6169--------2-315479--7-------53--71--,24.76
29,False,6----58--493-8--7---5-7--6-----5--------143---7---36-5-6--47--375---8-----8--1--7,24.81
29,False,-5-------87-53-9-6--16--5--136---785----8--69----6-4-------6----6---3-5---385---7,24.82
29,False,7---95------78--92--5634--7--9-7-2---8-5----------9-7-27-9-----39-4---6--5-3-7---,24.85
29,False,9---6--8------8-----8942--5164---82----4--5-6----2---1--2--4-9--1629--5---9----1-,24.95
29,False,-9--4--35-342-5---5-------2--54--2--4---289----3---5-----9--3--1-----62-35961----,24.97
29,False,------4--29--84--1-48--23----1-2---7------2--42-8-----9--7---32--2-4-8-9--3-591--,25.00
29,False,--8--2--5-----4-983-4-6--2--4---8--7-7-----8-89347---------1--94----6---5---874-2,25.02
29,False,-----24-----4--93-478---5--8----46-5-----6--2----357---84-7--5---2-6--74--75-8---,25.04
29,False,------14-6----1-784------59---56279-7-------6---------56748-----4-12-5871--7-----,25.05
29,False,----86----235---69---12---73-1--2-866----3----78-5--3---9-35-------6--232-------5,25.14
29,False,4--5---6---9---51------132-6---5-8--95--1---31-38-----31------5---184---2-4--5--9,25.15
29,False,---------9281-7-535--------2-----9-6-59-7---1-1-----7-7-5---41---4-6-597--2-5--6-,25.29
29,False,1-93----67639---1--4-1-6---------6--51--------8-239---4-1----2-----529-1--6---8-3,25.32
29,False,753-4--8--------43-4-317---6---7-4-1----3-5-23126--------7--3---3-1---------238--,25.33
29,False,--92-5-76--6----49--5697------9836----4-----------695-69------7-8-----9---23-9-6-,25.37
29,False,4--2-98-6--------2---67-4----87-----7-----18--4---1-67-------4-6-4--7298--7482---,25.49
29,False,---7---5-----95-37-7-----9-6--38---9--79--3-----5----4-2--78---78--2---5--3-5978-,25.78
29,False,2-1-8-9--54--92---3--4-621-9-----142-3-2-----------------9---------5-3---1382-459,25.84
29,False,16---837---7---2-13-8-5---42---6--4--51-4-7-684-3--5---3--------1-------7---2-1--,25.85
29,False,--4-58---------25-9--3-4----83--692--2--8-------24-83----41--63-4-8---9-31------8,25.85
29,False,-8--9-615---7--8--9-15-------9----6------2-78--687---96-812--------8-----1---7986,25.86
29,False,87351-------4-6873-4-7-8---46---3---9-2-----7---------62----75-3-8-7----71---5---,25.88
29,False,25-7--6316-1--5----------2----286---86-5-3-1---3---5--1--8-----5-----168-38--1---,25.89
29,False,3-71-8-----6--4-13-143698-------3------------------48--3-98-746---63----76---1--8,25.98
29,False,1-----7------4-----3--9-1-6-8--7---557-8-------3-1--788--1-74------8-9674-7----81,26.01
29,False,7-------------23-9-9---3-6----3-964--2-----9--6----5-2-89---2342-493----3---469--,26.21
29,False,3---9-4-----75--1---2-34----1--2-9-----9----1--9--------3---8-21-748-3-5-84--2-97,26.22
29,False,-49--5-23----1----2--9--581-----18---1--9--56---25-1-7-----7-6--61-2-----9-----12,26.23
29,False,8-----1--3---218--19---7-23--1--3---2----6------17--89--8-1-9-2914----38-----8---,26.24
29,False,5-689--12--2---784---12-5--84--7--25---9-24---5------------5----98-4----7------41,26.26
29,False,---18--25-6----83--82--51-6--58--6----426---1--6-1---8----59---------58----6--41-,26.28
29,False,38-1-7-6---------771---9----------------1-7---7-----4869---83-11--7-5-84--89-167-,27.03
29,False,5----1--9--4327---1--5--7-2-----82--45------82-8--3--5-21---4--3-9---1----52-4---,27.09
29,False,-------68-398-----14--5----8-----216--2-617---16---4--9-5-2---4---1356----1-----2,27.10
29,False,86---5--91-7-6--829--7---------17-2-718--2------8--1-7-7--4----------8--3-42--6-1,27.14
29,False,4--3---7-5---649--7-6--------7---5-89-5--86-7-3------4---57---9----4-7--87--21-6-,27.28
29,False,-4--------1---64396-----21-1-2-5-79-97-----24-642----1-2--43-------62-----6-1----,27.38
29,False,--4-------6-9--4---9-4------49--1--38-----7--2-7--619-----6---9--629--1-91-8--346,29.73
29,False,7-3----5-6--7-----4-83---79---9--3---6--43-9----5-------94-671-----17936----3--8-,30.30
29,False,2-1----3--4-----91-3-7-1-2--2--6--1741---72--76-9-2--3-9-1--------2-----1---4--8-,30.41
29,False,--7-8-5-1--6----4-583--4--6--5--9--3----32--53--------612---------7---5275---1-64,30.42
29,False,6-----4---41---536-523-61--2----------3----4556-----------9-2-419---4-5-425----6-,30.43
29,False,-52-3-6-98-----5-2-46--2----84------26----79--9-------52--674---7-9---5-----459--,30.44
29,False,4-3-5-8-6-----65---5--4---3------4---452----9---485---58---9-3--3-5-4----9-8--64-,30.46
29,False,-26------7---6----8---47--2------9-16----257--1----68-167--4------7914------25-18,30.66
29,False,5-267--3----5-48---74-8-6-----------9-38----62587---4-------------3-8564--64-7---,30.67
29,False,25--1-------8269-16--4-9-7--9--------136--------23----1------2-9---721-832-1---9-,30.68
29,False,---3---4-42---------564-7-----1-257-54-7--2--7--56---3----5-----5-4-7-6--8---6-51,30.89
29,False,-7---9238--8-------6--2-7----92------------2-------6-4--29-5346----3287---34-7-52,30.94
29,False,-96-1352--45--2---2-1--4------17-2-3----3---7573---186------3-5-273--------------,30.99
29,False,-----2-85----6-34---6485---------1--9------28--82---53643---2--2----65---153-4---,31.31
29,False,6-341--78---3--45645---6-3--4-639----627--3--7---4----2------9---4-------9-8-----,31.32
29,False,4-293--177-3---------7----4--928-----34--7--1-2------5----9-----4-87---9-971-3-4-,31.61
29,False,-7-8---428926--7---------------32-5-2---68-7-------264738---4--5-9----87----8---9,31.68
29,False,-9-8-7--4-74---9-5-8-94-2--8-6-2---9---3----2--217---89---18--7---7-------7---8--,31.69
29,False,------43---9---7-636-----5--15-7-28----9--56-62-3---4---32-8---1--5------5--396--,31.74
29,False,--93---188-----6--1-7----5-9---7--6---513-----7----5-1--18-3--678---1---5---6-18-,31.96
29,False,8-6--4-92--36--875-----8--------2684-6---3----87--------5---368--8-65----49--7---,31.98
29,False,7--41-----6--------1-6---8-6-7----1353-86----14--938----61-5-3--7---6-2-8-----1--,32.10
29,False,1---53-4-69-----3575--4-----7--1-3-9-1-5--6-4-456-----------5-3-6---5---5-1----6-,32.11
29,False,---8-2------649--59----3-28-25---9-3--6-2--141---96-52----6-4-----9---3--------81,32.13
29,False,--5---347-----3--5----7--1--7----953------7--6-4735--1--7-2--3--3-8--5--2--3--47-,32.16
29,False,----5------21394-69--------5---16--2----93---136----5-295--1-3-3--------6--34-12-,32.17
29,False,-------65-2-8-5--4----4--1---7-----6--5712----4-95-2-7-1---4-7-5-----4-1-68-9--2-,32.20
29,False,--4--1-72--7--4-3-31---684----83----13-----2--761------2--1-36--61--3---84-------,32.21
29,False,----7-3-44---63---536-------54--2--3-7--5--49-98--75--7--6------432----5-6----4--,32.25
29,False,5-8-3-7-1--7-21---1--8--2------------9-----8-854-9---398----51--1------2-76--549-,32.30
29,False,---874293--3-2-1-4-2-3-1---------3----4-----------8--55--1--97-94-283-------5--38,32.35
29,False,87631-9--5-----8-33----9-6---2-9-1------36--4----28--7---6--3----38--------9534--,32.41
29,False,-------89--9--85----4-5---1546-8-973-8-----65-2-----4----8--4-2--8-2--56-5-9-----,32.41
29,False,5---9---4----4-9--4--5-1--8-5-1--28778-4--------2-854---7--48-5----------25---41-,32.49
29,False,-1--47-5-9-26--784-----------47--62----4--8-16-------5-6-9-5-4-4-----56-----64-9-,32.50
29,False,1-----2-5---6---34---15-------3-1-42--4--63-9----956--7-1-6-4-3----1---66-3-4----,32.51
29,False,-8--674-----5----33-----5-------6--46--1----5-3-8-5-1------1-869-5--8---8-6-94-51,32.53
29,False,-38--4--2529--34--4---89-----4-5----6------35--5----4--5---2--8-4-9-8523-----5---,32.55
29,False,1--4----97--2198-4-------6----9-----8----12-3--2-----8---89----9--1-24--2-8-6497-,32.63
29,False,--8213-6735674-1--1---6----5-----2-1----2--4-2--1-------2--1-5-63-4--------3---1-,32.64
29,False,--87-----7--3---1--------82241-9---79-386-----8---19-3--42---------381---6-1---78,32.83
29,False,--74-1-5-6----7---495-6-2---5-71---------548-76------5----49-6----27--1--1----7-4,32.84
29,False,-1-----632---36-----6--14--9-3---7-6---96-8--164------3----7---4--3--6-96-7---38-,32.88
29,False,--2-8---68------723-7----98---678----2-3--6--7-6------2---6---3----32-6-643---82-,32.89
29,False,---5---4----6---23-1---2--9-2-18--658-5--6--1691---48-3-2----------6--1-16-2-----,32.90
29,False,897---465-4---8-----6--5-----1-----9-8--796-----85-----14--6-9--39-8---4-5---4--6,32.91
29,False,------4---24-6--9887---4---7--6-9------1--947-91-7--8-41---68--------7--9-72----3,32.92
29,False,68----------2-6---2---83-----2---6----436-27--7642--3--6-1----4-98--4-27-----8-6-,33.00
29,False,------9467-2-16-8--56-8-1-7-65--9871--9-------78--1-9------------1----5----8---12,33.01
29,False,-------1--31589----7-1--8-57---1--5-41--9-287---8--3-13-----5------2---3-8--5--9-,33.09
29,False,3--7-46---4--6---37--3--4------4--------2---44-2-71-65----37-4------679---74-9-3-,33.21
29,False,----8---6-614-----289--67--1---4-56---6-158-----26-1-7----7--18-17------4-------9,33.22
29,False,186-539-----78-----24--18-------63-9--1-2--8445--------3-14-----4-------8--5-24--,33.23
29,False,------------------15------9--26-3---49--2561----7-1--2--69-7--15293----7--1452--6,35.32
29,False,-2764------------6---29-17---2--64-----------7-9--456-27--1-----95-62-4-----7-825,35.85
29,False,----6-8--8-931--266-34-------------4---1--9--13-879------7--6833----4----8--31--9,36.14
29,False,9--5--6--------5----59--72-2-3-8--65--8--21---------875---96-12--9-25---82-----5-,36.18
29,False,---3684-9--65----8-9---73--------6----3----8------3294--2---9-7--7-8--6-9--746-3-,36.40
29,False,----------2513--7--------6-----18-23---3-5-17--17628----8-71-3---7--3------5-479-,36.41
29,False,43-29-167--231-5-----6--------439-7--465-2--8--7-61----61-----3------2-----1-----,36.43
29,False,--782-9--8--5-9-76-----6--8---------2---715896-------4-7-----9--5-4---219--16---7,37.64
29,False,-5-----4--------1-7-3---8------16--889-3-2-6451-8-4---3-8--1---9-----475-----9-81,37.66
29,False,7-------35------7993--6-1281--68-9--49----6--3-895-2-78----7--------------95---1-,37.68
29,False,5--1--4---1---45-384-3--7---9-5-6---35---1----8----2154-----9-----85-6-----43-1--,37.79
29,False,-24-------852-----6----85---------45-56--3-1----6-52-3-32861-74-------86----3-1--,37.80
29,False,--1-----4574--3------54-87-1---86------7---2864------3482--5-377-------5--5-7----,37.99
29,False,---3------3-8-429-89------3---------41-6---38---9-8--4-46-19--2-8--3-9---2--863--,38.48
29,False,9-6--5-8--5---4-9---8----545------1-32-------6----1--8-13-----5---319-4-4-9--8-23,38.76
29,False,9---1-----81--47-9--7-69-4---4-7---6-6---------------5726945--1--8----97--9--2-5-,38.99
29,False,8---4---6-965-2-8--3-----7---826-9-3-------5----3-76--6--9-5-3--5-7----97-9-----5,39.00
29,False,---24--5-2-6---1---75------74-18-------5-7----5--248--3---586--524--3----8-----75,39.01
29,False,9--23---8----7-1-5----48-------2-8-9--9--------2-59-711----25-4-8-5-32----5---79-,39.02
29,False,---928-1--257--48-18-------2-8---1-------26--5-7---92-----8----79-----4---2-79-61,39.03
29,False,---48-------2--634---3-6-8--3-64---7-56----2-78-53-----4---35--------46-86--5---2,39.05
29,False,--52---84-7---1-----4-8-5--51-3-8--62-----8--738-6-----57-3---------6-4-6--4--75-,39.06
29,False,-----1----2--9--3-------9629-----6-8--38-67-9-85-293-----9-24---52---8-3-3--8----,39.07
29,False,4-------58-2-------------24-6-3--5-1-3--482-62--6---47---------54-12-----21864-5-,39.40
29,False,6-----1-----87--329----18--3-6--2-857-----92--2---87---5--27----7---62-8----8-5--,39.42
29,False,3----28972--9--531-8-3----2--------------94-35--7-3-8-73-89----4---37---8-----3--,39.43
29,False,-1--4-36--3--6---5--7135-9--8---3--1--3-5-9-85---1---3-51---7-------1-3-3-----1--,39.45
29,False,---------8----2-4-3---1895---6--3418--1-8----4-819----1--8-95-4--4--1---------189,41.66
29,False,--3-1-4----4---8-9----4----84--76---3-9-8--76----9----43-7--91-19------768---1--4,41.67
29,False,-4---6---6-2---53-----5--26---9----2-9--7-3-5--36--8----83-2-6--2-5-8--3-6--9---8,41.77
29,False,---9----1-25---4---3--------4-129-7--9----------48539--14-5---3-7---4--59--3-82-7,41.90
29,False,----9--3-----1-7---5--3-1-49-----317---3-9---3856--4-9793-----1-----3-78---96----,41.91
29,False,--5--3-1-7-3----------4973-3--2--9-4-----4--5-497-5621-7---6-------2---36-2---1--,41.95
29,False,-8-6-23-5-5---91-2----31-8---------152--1--3--13--------5--38---9--8----238-67---,41.97
29,False,69-51-82---4--27-9812-976---2-9-8--1-----1------4--29-----8--6-------4-2------9--,41.98
29,False,--8---63---6---18----1-------2589---6--3---5----61--------3-5-1-6-8-524--5429--6-,42.05
29,False,---5-49--43-2-9-5-5--3-7-4-3-------9-2--9---4----32-1-9----1-75------19-1-5-----2,42.08
29,False,-6--5---9---4-91--9-581--4-53-1---6--9--------4---59---58--------9-32--43-498----,42.10
29,False,----2-7---7-8-3---3-1---28--2-----3--6---2-78---57---2--6---32--1763-8---83----5-,42.19
29,False,--1-6--2--25-9------6--23-8-1----5-9-5--496-16---5----1--9-----43---5---5-98-6---,42.22
